X,Y,AP1 RTT(mm),AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP1 RSS(dBm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),LOS APs
15.0,0.0,100000.0,9363.0,3736.0,18141.0,25101.0,-200.0,-74.0,-51.0,-84.0,-85.0,
15.0,0.0,100000.0,9248.0,3736.0,18030.0,25141.0,-200.0,-74.0,-52.0,-84.0,-84.0,
15.0,0.0,100000.0,9661.0,3811.0,17916.0,25176.0,-200.0,-74.0,-52.0,-84.0,-84.0,
15.0,0.0,100000.0,9354.0,3912.0,17986.0,24979.0,-200.0,-74.0,-51.0,-85.0,-85.0,
15.0,0.0,100000.0,9600.0,3846.0,18300.0,25066.0,-200.0,-73.0,-52.0,-84.0,-85.0,
15.0,0.0,100000.0,9602.0,3663.0,17794.0,25095.0,-200.0,-73.0,-52.0,-84.0,-85.0,
15.0,0.0,100000.0,9626.0,3654.0,17526.0,25054.0,-200.0,-74.0,-52.0,-84.0,-85.0,
15.0,0.0,100000.0,10017.0,3876.0,20309.0,22324.0,-200.0,-74.0,-50.0,-84.0,-84.0,
15.0,0.0,100000.0,10055.0,3907.0,17524.0,24816.0,-200.0,-74.0,-50.0,-84.0,-85.0,
15.0,0.0,100000.0,9954.0,3813.0,18373.0,25098.0,-200.0,-73.0,-52.0,-85.0,-85.0,
15.0,0.0,100000.0,9595.0,3942.0,21279.0,25132.0,-200.0,-76.0,-51.0,-82.0,-85.0,
15.0,0.0,100000.0,10376.0,3848.0,18077.0,24866.0,-200.0,-77.0,-50.0,-86.0,-85.0,
15.0,0.0,100000.0,10754.0,3820.0,17757.0,23269.0,-200.0,-75.0,-50.0,-84.0,-88.0,
15.0,0.0,100000.0,10085.0,3960.0,17857.0,25057.0,-200.0,-74.0,-50.0,-86.0,-84.0,
15.0,0.0,100000.0,9865.0,3920.0,17006.0,21307.0,-200.0,-75.0,-51.0,-86.0,-85.0,
15.0,0.0,100000.0,9776.0,3870.0,18164.0,22160.0,-200.0,-75.0,-51.0,-85.0,-86.0,
15.0,0.0,100000.0,9879.0,3841.0,17592.0,24340.0,-200.0,-75.0,-50.0,-85.0,-86.0,
15.0,0.0,100000.0,9588.0,3818.0,18316.0,22195.0,-200.0,-75.0,-51.0,-84.0,-86.0,
15.0,0.0,100000.0,9720.0,3811.0,17822.0,24724.0,-200.0,-75.0,-51.0,-84.0,-85.0,
15.0,0.0,100000.0,9996.0,3874.0,16530.0,25294.0,-200.0,-75.0,-51.0,-82.0,-85.0,
15.0,0.0,100000.0,9916.0,3724.0,17573.0,25338.0,-200.0,-76.0,-52.0,-82.0,-85.0,
15.0,0.0,100000.0,10001.0,3958.0,16697.0,25031.0,-200.0,-75.0,-52.0,-82.0,-85.0,
15.0,0.0,100000.0,9973.0,3853.0,17182.0,23534.0,-200.0,-75.0,-51.0,-82.0,-85.0,
15.0,0.0,100000.0,9879.0,3909.0,17672.0,23946.0,-200.0,-75.0,-51.0,-83.0,-85.0,
15.0,0.0,100000.0,10038.0,3900.0,16877.0,24122.0,-200.0,-75.0,-51.0,-83.0,-85.0,
15.0,0.0,100000.0,9916.0,3848.0,16999.0,23409.0,-200.0,-74.0,-50.0,-84.0,-85.0,
15.0,0.0,100000.0,9804.0,3733.0,21108.0,23491.0,-200.0,-73.0,-52.0,-85.0,-84.0,
15.0,0.0,100000.0,9879.0,3881.0,18021.0,22690.0,-200.0,-75.0,-50.0,-82.0,-85.0,
15.0,0.0,100000.0,10329.0,3851.0,17817.0,24970.0,-200.0,-74.0,-51.0,-84.0,-85.0,
15.0,0.0,100000.0,10301.0,3621.0,17116.0,24863.0,-200.0,-74.0,-51.0,-84.0,-85.0,
15.0,0.0,100000.0,10126.0,3818.0,18490.0,23447.0,-200.0,-76.0,-52.0,-84.0,-85.0,
15.0,0.0,100000.0,10320.0,3731.0,17412.0,24945.0,-200.0,-75.0,-52.0,-85.0,-85.0,
15.0,0.0,100000.0,12401.0,3792.0,17967.0,21952.0,-200.0,-77.0,-51.0,-84.0,-86.0,
15.0,0.0,100000.0,10095.0,3855.0,18637.0,22095.0,-200.0,-74.0,-51.0,-84.0,-87.0,
15.0,0.0,100000.0,10432.0,3844.0,17805.0,25329.0,-200.0,-74.0,-52.0,-83.0,-85.0,
15.0,0.0,100000.0,10348.0,3872.0,18949.0,23538.0,-200.0,-75.0,-52.0,-83.0,-83.0,
15.0,0.0,100000.0,10172.0,3825.0,21295.0,23566.0,-200.0,-76.0,-53.0,-83.0,-84.0,
15.0,0.0,100000.0,10341.0,3907.0,19317.0,23351.0,-200.0,-76.0,-51.0,-86.0,-86.0,
15.0,0.0,100000.0,10207.0,3851.0,17030.0,25491.0,-200.0,-77.0,-52.0,-85.0,-84.0,
15.0,0.0,100000.0,9902.0,3853.0,18368.0,24593.0,-200.0,-77.0,-50.0,-85.0,-84.0,
15.0,0.0,100000.0,10404.0,3996.0,18930.0,25995.0,-200.0,-77.0,-51.0,-83.0,-85.0,
15.0,0.0,100000.0,9752.0,3830.0,19376.0,24591.0,-200.0,-76.0,-52.0,-81.0,-87.0,
15.0,0.0,100000.0,9726.0,3759.0,18026.0,24858.0,-200.0,-74.0,-51.0,-85.0,-86.0,
15.0,0.0,100000.0,9757.0,3846.0,18166.0,25016.0,-200.0,-77.0,-52.0,-85.0,-87.0,
15.0,0.0,100000.0,9710.0,3879.0,18314.0,24316.0,-200.0,-75.0,-52.0,-84.0,-88.0,
15.0,0.0,100000.0,10395.0,3757.0,17060.0,25257.0,-200.0,-76.0,-50.0,-85.0,-83.0,
15.0,0.0,100000.0,10092.0,3649.0,18173.0,24823.0,-200.0,-77.0,-52.0,-86.0,-86.0,
15.0,0.0,100000.0,10123.0,3872.0,16523.0,24823.0,-200.0,-76.0,-52.0,-84.0,-87.0,
15.0,0.0,100000.0,9820.0,3785.0,16849.0,25329.0,-200.0,-78.0,-50.0,-86.0,-88.0,
15.0,0.0,100000.0,10376.0,3912.0,17620.0,22648.0,-200.0,-78.0,-49.0,-84.0,-88.0,
15.0,0.0,100000.0,10212.0,3881.0,21466.0,22540.0,-200.0,-75.0,-50.0,-83.0,-85.0,
15.0,0.0,100000.0,9948.0,3573.0,18933.0,24030.0,-200.0,-76.0,-50.0,-85.0,-85.0,
15.0,0.0,100000.0,9839.0,3764.0,19725.0,25338.0,-200.0,-74.0,-51.0,-85.0,-88.0,
15.0,0.0,100000.0,9632.0,3825.0,20673.0,23037.0,-200.0,-74.0,-51.0,-84.0,-88.0,
15.0,0.0,100000.0,9813.0,3869.0,17595.0,25326.0,-200.0,-74.0,-51.0,-85.0,-84.0,
15.0,0.0,100000.0,9904.0,3736.0,17522.0,24779.0,-200.0,-76.0,-50.0,-84.0,-85.0,
15.0,1.0,100000.0,8094.0,2797.0,21042.0,22213.0,-200.0,-67.0,-54.0,-82.0,-85.0,
15.0,1.0,100000.0,8141.0,2763.0,20955.0,21701.0,-200.0,-68.0,-53.0,-84.0,-88.0,
15.0,1.0,100000.0,8451.0,2801.0,18326.0,22444.0,-200.0,-68.0,-53.0,-83.0,-87.0,
15.0,1.0,100000.0,8216.0,2719.0,19195.0,22045.0,-200.0,-69.0,-54.0,-82.0,-87.0,
15.0,1.0,100000.0,8060.0,2723.0,19732.0,22635.0,-200.0,-70.0,-55.0,-85.0,-86.0,
15.0,1.0,100000.0,8523.0,2748.0,19758.0,23116.0,-200.0,-71.0,-55.0,-85.0,-90.0,
15.0,1.0,100000.0,8341.0,2716.0,20337.0,21732.0,-200.0,-70.0,-54.0,-84.0,-86.0,
15.0,1.0,100000.0,8994.0,3030.0,21790.0,22291.0,-200.0,-73.0,-54.0,-84.0,-87.0,
15.0,1.0,100000.0,8966.0,2604.0,20405.0,22841.0,-200.0,-74.0,-55.0,-84.0,-88.0,
15.0,1.0,100000.0,8991.0,2676.0,18900.0,22016.0,-200.0,-72.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,9091.0,2760.0,20023.0,24429.0,-200.0,-72.0,-55.0,-85.0,-87.0,
15.0,1.0,100000.0,8929.0,2835.0,20055.0,22432.0,-200.0,-72.0,-55.0,-85.0,-89.0,
15.0,1.0,100000.0,8988.0,2529.0,21539.0,23529.0,-200.0,-73.0,-55.0,-84.0,-85.0,
15.0,1.0,100000.0,9207.0,2713.0,20805.0,23070.0,-200.0,-72.0,-56.0,-84.0,-88.0,
15.0,1.0,100000.0,8376.0,2785.0,21368.0,22976.0,-200.0,-70.0,-54.0,-83.0,-87.0,
15.0,1.0,100000.0,8566.0,2713.0,19320.0,23048.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8344.0,2713.0,100000.0,22470.0,-200.0,-69.0,-55.0,-200.0,-88.0,
15.0,1.0,100000.0,8382.0,2644.0,20808.0,23813.0,-200.0,-69.0,-55.0,-83.0,-87.0,
15.0,1.0,100000.0,8379.0,2644.0,20114.0,24698.0,-200.0,-69.0,-55.0,-83.0,-89.0,
15.0,1.0,100000.0,8388.0,2488.0,19573.0,24004.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8560.0,2673.0,20777.0,23966.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8373.0,2513.0,20433.0,25083.0,-200.0,-68.0,-55.0,-84.0,-88.0,
15.0,1.0,100000.0,8298.0,2748.0,20283.0,24525.0,-200.0,-68.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8479.0,2829.0,20838.0,24988.0,-200.0,-69.0,-56.0,-84.0,-89.0,
15.0,1.0,100000.0,8410.0,2748.0,20904.0,24670.0,-200.0,-69.0,-54.0,-84.0,-89.0,
15.0,1.0,100000.0,8269.0,2719.0,21656.0,24741.0,-200.0,-69.0,-55.0,-83.0,-89.0,
15.0,1.0,100000.0,8216.0,2823.0,21626.0,25055.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8182.0,2635.0,18314.0,24273.0,-200.0,-69.0,-54.0,-84.0,-88.0,
15.0,1.0,100000.0,8235.0,2685.0,20048.0,24854.0,-200.0,-69.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8410.0,2448.0,18963.0,24082.0,-200.0,-70.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8113.0,2604.0,20430.0,22401.0,-200.0,-69.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8107.0,2751.0,20723.0,24629.0,-200.0,-68.0,-55.0,-83.0,-85.0,
15.0,1.0,100000.0,8263.0,2607.0,20484.0,21466.0,-200.0,-70.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8260.0,2638.0,20752.0,22601.0,-200.0,-68.0,-55.0,-84.0,-88.0,
15.0,1.0,100000.0,8054.0,2791.0,21518.0,22013.0,-200.0,-69.0,-55.0,-83.0,-87.0,
15.0,1.0,100000.0,8229.0,2513.0,19167.0,22626.0,-200.0,-69.0,-55.0,-83.0,-86.0,
15.0,1.0,100000.0,8498.0,2723.0,19699.0,22360.0,-200.0,-68.0,-56.0,-83.0,-86.0,
15.0,1.0,100000.0,8301.0,2713.0,20170.0,22441.0,-200.0,-68.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,7991.0,2635.0,19962.0,23932.0,-200.0,-69.0,-55.0,-84.0,-85.0,
15.0,1.0,100000.0,8129.0,2719.0,20459.0,21623.0,-200.0,-68.0,-55.0,-84.0,-86.0,
15.0,1.0,100000.0,8223.0,3197.0,20662.0,24591.0,-200.0,-69.0,-55.0,-84.0,-88.0,
15.0,1.0,100000.0,8148.0,2526.0,20899.0,22676.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8373.0,2685.0,20667.0,22438.0,-200.0,-68.0,-55.0,-83.0,-87.0,
15.0,1.0,100000.0,8291.0,2785.0,20873.0,22366.0,-200.0,-69.0,-55.0,-83.0,-87.0,
15.0,1.0,100000.0,8229.0,2794.0,20693.0,22870.0,-200.0,-69.0,-55.0,-84.0,-86.0,
15.0,1.0,100000.0,8291.0,2682.0,18762.0,21938.0,-200.0,-68.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8188.0,2823.0,20496.0,23382.0,-200.0,-69.0,-55.0,-83.0,-87.0,
15.0,1.0,100000.0,8116.0,2669.0,20030.0,22054.0,-200.0,-69.0,-55.0,-85.0,-88.0,
15.0,1.0,100000.0,8335.0,2754.0,20958.0,21626.0,-200.0,-68.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8194.0,2588.0,20468.0,22285.0,-200.0,-69.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8157.0,2676.0,20780.0,21712.0,-200.0,-69.0,-55.0,-84.0,-88.0,
15.0,1.0,100000.0,8266.0,2523.0,19976.0,21851.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8226.0,2569.0,22757.0,24388.0,-200.0,-70.0,-55.0,-83.0,-87.0,
15.0,1.0,100000.0,8029.0,2557.0,20773.0,22420.0,-200.0,-70.0,-56.0,-84.0,-87.0,
15.0,1.0,100000.0,8304.0,2682.0,20630.0,22051.0,-200.0,-69.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8129.0,2863.0,20728.0,22444.0,-200.0,-69.0,-55.0,-84.0,-88.0,
15.0,1.0,100000.0,8107.0,2676.0,21773.0,23335.0,-200.0,-69.0,-55.0,-83.0,-88.0,
15.0,1.0,100000.0,8116.0,2644.0,20489.0,22507.0,-200.0,-69.0,-56.0,-84.0,-89.0,
15.0,1.0,100000.0,8154.0,2604.0,20670.0,22320.0,-200.0,-70.0,-55.0,-84.0,-87.0,
15.0,1.0,100000.0,8151.0,2635.0,20644.0,24244.0,-200.0,-69.0,-55.0,-84.0,-89.0,
16.0,1.0,100000.0,10594.0,2951.0,21616.0,22540.0,-200.0,-74.0,-59.0,-78.0,-82.0,
16.0,1.0,100000.0,10910.0,2937.0,16706.0,24319.0,-200.0,-74.0,-59.0,-80.0,-80.0,
16.0,1.0,100000.0,10847.0,3190.0,17670.0,23566.0,-200.0,-74.0,-57.0,-80.0,-81.0,
16.0,1.0,100000.0,10706.0,2998.0,18410.0,23101.0,-200.0,-75.0,-57.0,-81.0,-81.0,
16.0,1.0,100000.0,10652.0,3051.0,18028.0,23110.0,-200.0,-75.0,-59.0,-80.0,-82.0,
16.0,1.0,100000.0,10708.0,2954.0,18405.0,23260.0,-200.0,-75.0,-59.0,-81.0,-82.0,
16.0,1.0,100000.0,10406.0,3021.0,18232.0,24041.0,-200.0,-75.0,-57.0,-80.0,-81.0,
16.0,1.0,100000.0,10603.0,3028.0,17405.0,24241.0,-200.0,-75.0,-58.0,-80.0,-81.0,
16.0,1.0,100000.0,10823.0,3105.0,17318.0,22791.0,-200.0,-74.0,-60.0,-82.0,-83.0,
16.0,1.0,100000.0,10732.0,3023.0,16904.0,23426.0,-200.0,-75.0,-61.0,-82.0,-82.0,
16.0,1.0,100000.0,10434.0,2974.0,17201.0,25608.0,-200.0,-74.0,-56.0,-81.0,-81.0,
16.0,1.0,100000.0,10516.0,3028.0,16501.0,23916.0,-200.0,-71.0,-57.0,-83.0,-82.0,
16.0,1.0,100000.0,10315.0,2910.0,19216.0,22935.0,-200.0,-76.0,-56.0,-82.0,-83.0,
16.0,1.0,100000.0,9612.0,2908.0,18054.0,24629.0,-200.0,-71.0,-57.0,-81.0,-81.0,
16.0,1.0,100000.0,9848.0,2991.0,17629.0,23535.0,-200.0,-78.0,-56.0,-81.0,-83.0,
16.0,1.0,100000.0,9968.0,2885.0,17508.0,24129.0,-200.0,-74.0,-59.0,-82.0,-81.0,
16.0,1.0,100000.0,10076.0,2852.0,17166.0,23841.0,-200.0,-73.0,-58.0,-81.0,-81.0,
16.0,1.0,100000.0,10170.0,3063.0,17126.0,24482.0,-200.0,-74.0,-59.0,-82.0,-82.0,
16.0,1.0,100000.0,10179.0,2911.0,17123.0,22823.0,-200.0,-75.0,-57.0,-83.0,-82.0,
16.0,1.0,100000.0,10519.0,2991.0,18176.0,22635.0,-200.0,-75.0,-57.0,-83.0,-83.0,
16.0,1.0,100000.0,10695.0,2965.0,17470.0,23141.0,-200.0,-76.0,-56.0,-81.0,-82.0,
16.0,1.0,100000.0,10332.0,3049.0,16943.0,22916.0,-200.0,-76.0,-56.0,-83.0,-82.0,
16.0,1.0,100000.0,10607.0,2946.0,17759.0,22254.0,-200.0,-75.0,-57.0,-83.0,-82.0,
16.0,1.0,100000.0,10594.0,2787.0,17911.0,22245.0,-200.0,-77.0,-59.0,-83.0,-82.0,
16.0,1.0,100000.0,10488.0,3021.0,17326.0,22519.0,-200.0,-77.0,-56.0,-82.0,-82.0,
16.0,1.0,100000.0,10654.0,2908.0,18066.0,22438.0,-200.0,-75.0,-57.0,-83.0,-81.0,
16.0,1.0,100000.0,10848.0,2944.0,16770.0,23023.0,-200.0,-76.0,-58.0,-82.0,-82.0,
16.0,1.0,100000.0,10566.0,2995.0,16707.0,23020.0,-200.0,-75.0,-58.0,-82.0,-82.0,
16.0,1.0,100000.0,10491.0,2972.0,17285.0,22316.0,-200.0,-77.0,-57.0,-82.0,-82.0,
16.0,1.0,100000.0,10470.0,2822.0,17101.0,26441.0,-200.0,-77.0,-57.0,-82.0,-81.0,
16.0,1.0,100000.0,10629.0,2789.0,19015.0,22704.0,-200.0,-74.0,-57.0,-82.0,-80.0,
16.0,1.0,100000.0,10645.0,3073.0,17820.0,23066.0,-200.0,-76.0,-56.0,-82.0,-81.0,
16.0,1.0,100000.0,10326.0,2965.0,17566.0,23063.0,-200.0,-75.0,-57.0,-82.0,-81.0,
16.0,1.0,100000.0,10669.0,3082.0,18178.0,22716.0,-200.0,-76.0,-56.0,-81.0,-83.0,
16.0,1.0,100000.0,10298.0,3030.0,16935.0,24035.0,-200.0,-75.0,-55.0,-82.0,-80.0,
16.0,1.0,100000.0,10685.0,2944.0,16969.0,22601.0,-200.0,-75.0,-56.0,-82.0,-81.0,
16.0,1.0,100000.0,10576.0,2911.0,16813.0,22673.0,-200.0,-77.0,-56.0,-82.0,-81.0,
16.0,1.0,100000.0,10335.0,2993.0,19173.0,23460.0,-200.0,-74.0,-56.0,-82.0,-80.0,
16.0,1.0,100000.0,10448.0,2913.0,17578.0,22204.0,-200.0,-76.0,-56.0,-82.0,-81.0,
16.0,1.0,100000.0,10535.0,3084.0,16804.0,24148.0,-200.0,-76.0,-56.0,-82.0,-80.0,
16.0,1.0,100000.0,10335.0,3028.0,17763.0,22632.0,-200.0,-76.0,-56.0,-81.0,-82.0,
16.0,1.0,100000.0,10312.0,2832.0,16707.0,22629.0,-200.0,-76.0,-58.0,-83.0,-82.0,
16.0,1.0,100000.0,10409.0,2898.0,17232.0,22485.0,-200.0,-75.0,-59.0,-82.0,-82.0,
16.0,1.0,100000.0,10528.0,2876.0,16891.0,23213.0,-200.0,-75.0,-59.0,-82.0,-81.0,
16.0,1.0,100000.0,10387.0,2880.0,16698.0,23691.0,-200.0,-74.0,-57.0,-81.0,-82.0,
16.0,1.0,100000.0,10482.0,3030.0,16851.0,23298.0,-200.0,-74.0,-58.0,-82.0,-81.0,
16.0,1.0,100000.0,10566.0,2937.0,17173.0,22635.0,-200.0,-75.0,-58.0,-81.0,-81.0,
16.0,1.0,100000.0,10634.0,3005.0,18307.0,24157.0,-200.0,-74.0,-57.0,-82.0,-81.0,
16.0,1.0,100000.0,10509.0,3002.0,17907.0,24588.0,-200.0,-74.0,-57.0,-82.0,-80.0,
16.0,1.0,100000.0,10557.0,2967.0,17674.0,22351.0,-200.0,-74.0,-57.0,-81.0,-82.0,
16.0,1.0,100000.0,10500.0,2965.0,18207.0,22566.0,-200.0,-74.0,-60.0,-82.0,-82.0,
16.0,1.0,100000.0,10458.0,3110.0,16941.0,23039.0,-200.0,-74.0,-59.0,-83.0,-81.0,
16.0,1.0,100000.0,10654.0,3033.0,19363.0,22563.0,-200.0,-73.0,-56.0,-81.0,-82.0,
16.0,1.0,100000.0,10474.0,3026.0,18352.0,22629.0,-200.0,-73.0,-56.0,-82.0,-81.0,
16.0,1.0,100000.0,10627.0,2948.0,16894.0,21982.0,-200.0,-74.0,-57.0,-83.0,-81.0,
16.0,1.0,100000.0,10526.0,3005.0,16860.0,24319.0,-200.0,-76.0,-56.0,-82.0,-83.0,
16.0,1.0,100000.0,10566.0,2796.0,18420.0,22207.0,-200.0,-75.0,-56.0,-83.0,-82.0,
16.0,1.0,100000.0,10576.0,2993.0,16341.0,22591.0,-200.0,-74.0,-56.0,-84.0,-81.0,
16.0,1.0,100000.0,10607.0,2946.0,17123.0,24232.0,-200.0,-76.0,-57.0,-83.0,-80.0,
16.0,1.0,100000.0,10332.0,2798.0,17023.0,23141.0,-200.0,-74.0,-58.0,-82.0,-81.0,
17.0,0.0,100000.0,10620.0,3966.0,19473.0,20393.0,-200.0,-69.0,-58.0,-84.0,-79.0,
17.0,0.0,100000.0,10379.0,3757.0,16266.0,20216.0,-200.0,-71.0,-58.0,-85.0,-80.0,
17.0,0.0,100000.0,10479.0,3705.0,17587.0,20801.0,-200.0,-70.0,-59.0,-84.0,-80.0,
17.0,0.0,100000.0,10141.0,3673.0,16355.0,19635.0,-200.0,-70.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10288.0,4026.0,16357.0,20319.0,-200.0,-69.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10263.0,4174.0,16327.0,20459.0,-200.0,-70.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10404.0,3380.0,17374.0,20801.0,-200.0,-70.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10373.0,3520.0,17855.0,20566.0,-200.0,-70.0,-62.0,-85.0,-80.0,
17.0,0.0,100000.0,10535.0,3673.0,17641.0,20563.0,-200.0,-69.0,-61.0,-85.0,-79.0,
17.0,0.0,100000.0,10273.0,3469.0,16441.0,19816.0,-200.0,-69.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10104.0,3701.0,15790.0,20604.0,-200.0,-69.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10423.0,3851.0,16301.0,20679.0,-200.0,-70.0,-60.0,-85.0,-80.0,
17.0,0.0,100000.0,10507.0,3583.0,15916.0,20569.0,-200.0,-70.0,-60.0,-87.0,-80.0,
17.0,0.0,100000.0,10420.0,3703.0,16090.0,20798.0,-200.0,-69.0,-60.0,-85.0,-80.0,
17.0,0.0,100000.0,10441.0,3548.0,16273.0,20651.0,-200.0,-69.0,-61.0,-84.0,-81.0,
17.0,0.0,100000.0,10735.0,3841.0,15827.0,20879.0,-200.0,-68.0,-62.0,-84.0,-80.0,
17.0,0.0,100000.0,10741.0,3551.0,16655.0,20216.0,-200.0,-70.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10629.0,3520.0,18286.0,20529.0,-200.0,-70.0,-62.0,-84.0,-80.0,
17.0,0.0,100000.0,10607.0,3436.0,18970.0,20338.0,-200.0,-70.0,-62.0,-84.0,-80.0,
17.0,0.0,100000.0,10470.0,3471.0,16327.0,20404.0,-200.0,-70.0,-61.0,-83.0,-79.0,
17.0,0.0,100000.0,10329.0,3609.0,16153.0,20489.0,-200.0,-70.0,-60.0,-83.0,-78.0,
17.0,0.0,100000.0,10451.0,3558.0,16235.0,20491.0,-200.0,-70.0,-60.0,-84.0,-79.0,
17.0,0.0,100000.0,10332.0,3581.0,17639.0,20601.0,-200.0,-70.0,-60.0,-83.0,-79.0,
17.0,0.0,100000.0,10304.0,3555.0,19083.0,20648.0,-200.0,-69.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10476.0,3616.0,18982.0,20638.0,-200.0,-70.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10657.0,3525.0,19662.0,19588.0,-200.0,-70.0,-60.0,-84.0,-81.0,
17.0,0.0,100000.0,10482.0,3755.0,17203.0,19935.0,-200.0,-69.0,-60.0,-84.0,-83.0,
17.0,0.0,100000.0,10557.0,3729.0,16800.0,20182.0,-200.0,-68.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10629.0,3727.0,16411.0,19979.0,-200.0,-68.0,-60.0,-85.0,-80.0,
17.0,0.0,100000.0,10732.0,3703.0,16270.0,20066.0,-200.0,-69.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10651.0,3523.0,16240.0,20373.0,-200.0,-69.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10616.0,3579.0,16383.0,20216.0,-200.0,-69.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10638.0,3668.0,16676.0,20060.0,-200.0,-69.0,-61.0,-85.0,-80.0,
17.0,0.0,100000.0,10591.0,3696.0,16439.0,20416.0,-200.0,-68.0,-61.0,-83.0,-80.0,
17.0,0.0,100000.0,10395.0,3823.0,16327.0,19823.0,-200.0,-68.0,-60.0,-84.0,-81.0,
17.0,0.0,100000.0,10513.0,3827.0,16502.0,20013.0,-200.0,-69.0,-60.0,-84.0,-81.0,
17.0,0.0,100000.0,10629.0,4080.0,16448.0,20129.0,-200.0,-69.0,-60.0,-85.0,-81.0,
17.0,0.0,100000.0,10441.0,4083.0,15567.0,20101.0,-200.0,-70.0,-59.0,-85.0,-79.0,
17.0,0.0,100000.0,10329.0,3869.0,15741.0,20288.0,-200.0,-70.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10423.0,3591.0,15598.0,20257.0,-200.0,-71.0,-60.0,-85.0,-80.0,
17.0,0.0,100000.0,10332.0,3441.0,15769.0,20254.0,-200.0,-70.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10470.0,3377.0,15825.0,20563.0,-200.0,-69.0,-62.0,-85.0,-80.0,
17.0,0.0,100000.0,10457.0,3558.0,16978.0,20601.0,-200.0,-69.0,-61.0,-84.0,-80.0,
17.0,0.0,100000.0,10513.0,3523.0,17991.0,19944.0,-200.0,-70.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10235.0,3905.0,16620.0,20101.0,-200.0,-69.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10398.0,4080.0,16523.0,19629.0,-200.0,-71.0,-60.0,-83.0,-81.0,
17.0,0.0,100000.0,10338.0,3991.0,18314.0,20454.0,-200.0,-70.0,-60.0,-84.0,-80.0,
17.0,0.0,100000.0,10266.0,4017.0,16758.0,20604.0,-200.0,-70.0,-60.0,-84.0,-81.0,
17.0,0.0,100000.0,10291.0,3811.0,17723.0,19504.0,-200.0,-69.0,-59.0,-84.0,-81.0,
17.0,0.0,100000.0,10376.0,3970.0,19408.0,20566.0,-200.0,-69.0,-59.0,-84.0,-80.0,
17.0,0.0,100000.0,10335.0,4139.0,17787.0,20841.0,-200.0,-70.0,-59.0,-83.0,-80.0,
17.0,0.0,100000.0,10432.0,3933.0,17967.0,19932.0,-200.0,-70.0,-59.0,-83.0,-81.0,
17.0,0.0,100000.0,10144.0,3909.0,17027.0,20216.0,-200.0,-71.0,-61.0,-84.0,-79.0,
17.0,0.0,100000.0,10291.0,3666.0,18698.0,20488.0,-200.0,-70.0,-61.0,-83.0,-80.0,
17.0,0.0,100000.0,10507.0,3837.0,18389.0,20407.0,-200.0,-71.0,-62.0,-83.0,-80.0,
17.0,0.0,100000.0,10338.0,3813.0,18457.0,20604.0,-200.0,-71.0,-60.0,-83.0,-80.0,
17.0,0.0,100000.0,10366.0,4069.0,17058.0,20366.0,-200.0,-70.0,-61.0,-83.0,-80.0,
17.0,0.0,100000.0,10404.0,4090.0,17297.0,20376.0,-200.0,-70.0,-61.0,-84.0,-79.0,
17.0,0.0,100000.0,10507.0,3583.0,16699.0,19904.0,-200.0,-70.0,-61.0,-84.0,-80.0,
